"id","member_id","funded_amnt","term_m","int_rate","installment","emp_length","annual_inc","dti","revol_util"
"699784",891395,10000,36,0.1602,351.67,7,67600,9.69,0.436
"699789",891399,7000,60,0.1602,170.31,0,28800,1.92,0.083
"699790",891400,6000,60,0.1862,154.4,7,57000,4.29,0.311
"699803",891415,3000,60,0.1528,71.82,NA,14676,1.23,0
"699886",891510,25000,60,0.1936,653.48,7,92000,19.98,0.358
"699888",891512,12000,36,0.0579,363.93,1,170000,20.09,0.02
"699896",891521,10000,36,0.1565,349.85,2,50000,24,0.826
"699903",891528,10400,36,0.1491,360.07,3,60000,5.24,0.773
"699923",891548,8500,36,0.0692,262.15,7,60000,8.02,0.125
"700028",891664,4000,36,0.0579,121.31,3,45600,28.18,0.179
"700052",891691,10000,36,0.0692,308.41,15,50000,20.3,0.233
"700073",891717,12900,60,0.1602,313.85,3,145000,10.89,0.273
"700075",891720,4800,36,0.1111,157.4,15,69000,11.39,0.22
"700083",891728,10000,36,0.1037,324.42,5,60000,3.02,0.274
"700127",891779,5000,36,0.1111,163.96,15,85272,14.73,0.3
"700144",891798,9350,36,0.1037,303.33,1,83196,13.05,0.738
"700159",891813,14400,36,0.0766,448.99,3,82000,8.36,0.706
"700214",891873,15000,36,0.164,530.33,1,36000,3.57,0.62
"700215",891872,8000,36,0.138,272.65,NA,24000,4.3,0.906
"700285",891938,6800,36,0.0579,206.23,1,45000,12.85,0.171
"700298",891952,35000,36,0.1788,1263.23,15,102000,12.45,0.713
"700306",891962,10000,36,0.0729,310.1,2,35000,12,0.265
"700320",891939,5000,36,0.1037,162.21,4,36000,15.23,0.473
"700340",891996,25000,60,0.1343,574.35,8,90000,1.48,0.053
"700389",892048,6500,36,0.0579,197.13,15,60000,16.14,0.354
"700409",892069,9600,60,0.1528,229.8,5,135000,6.98,0.182
"700423",892086,12000,36,0.0729,372.12,6,36000,18.2,0.085
"700479",892153,10000,36,0.0542,301.6,NA,54000,9.13,0.087
"700591",892281,33250,36,0.1306,1121.29,3,130000,22.21,0.673
"700665",892362,10000,36,0.1,322.68,4,90000,15.31,0.36
"700807",892514,4800,36,0.0766,149.67,7,26400,4.55,0.37
"700865",892582,11000,36,0.1037,356.86,3,42000,21.11,0.935
"700883",892603,11000,36,0.0542,331.76,8,39520,24.66,0.429
"700968",892705,25000,60,0.1268,564.74,15,55000,8.92,0.171
"700978",892715,15000,60,0.1491,356.15,15,39000,21.69,0.671
"701009",892748,12000,36,0.0579,363.93,5,78000,1.43,0
"701080",892826,2500,60,0.1074,54.04,0,15000,14.72,0.123
"701176",892930,9600,36,0.0729,297.7,9,85392,29.65,0.583
"701177",892931,9000,60,0.1111,196.18,6,82000,20.33,0.846
"701196",892954,30000,60,0.1677,741.88,7,94000,15.54,0.47
"701215",892976,6300,36,0.0579,191.06,2,51500,24.33,0.228
"701274",893038,3600,60,0.138,83.4,2,33504,10.67,0.351
"701284",893053,15000,36,0.0766,467.7,15,148000,5.85,0.279
"701309",893081,20000,60,0.1602,486.58,4,94000,15.34,0.498
"701338",893114,16950,36,0.1037,549.88,3,75000,12.48,0.774
"701366",893144,12000,36,0.1074,391.39,7,85000,18.24,0.288
"701523",893277,9000,60,0.1343,206.77,5,56000,16.95,0.397
"701547",893305,10000,36,0.164,353.55,0,70000,12.31,0.004
"701559",893318,35000,36,0.1268,1173.91,15,90000,11.37,0.02
"701560",893319,10000,36,0.0963,320.94,9,40704,8.96,0.593
"701561",893320,5000,36,0.1037,162.21,4,46500,18.32,0.922
"701569",893328,5000,36,0.1,161.34,4,36300,18.28,0.652
"701583",893342,12000,60,0.1074,259.36,5,32000,22.31,0.722
"701590",893350,16800,60,0.1268,379.51,15,82000,11.28,0.277
"701611",893373,1500,36,0.1306,50.59,15,35000,18.58,0.376
"701627",893382,12000,60,0.1111,261.57,2,67656,15.01,0.627
"701650",893414,7925,60,0.1491,188.17,8,98000,20.61,0.886
"701662",893426,5375,36,0.0579,163.01,7,14400,15.17,0.305
"701694",893462,10000,36,0.1268,335.41,5,99000,20.59,0.861
"701730",893498,25000,36,0.1677,888.46,1,104000,17.4,0.879
"701802",893625,7200,36,0.1268,241.49,0,25000,17.66,0.862
"701832",893656,20000,36,0.1268,670.81,15,74000,13.28,0.575
"701836",893661,16000,60,0.2085,431.51,15,56726,7.51,0.93
"701869",893694,9600,36,0.1074,313.12,15,55000,8.31,0.971
"701888",893718,10000,36,0.1491,346.22,15,53000,13.09,0.98
"701892",893723,15000,60,0.1268,338.85,8,95000,11.6,0.316
"701905",893738,15000,36,0.1074,489.24,15,60000,26.02,0.651
"701949",893783,14500,36,0.0766,452.11,15,64000,19.05,0.343
"701951",893786,10000,36,0.0542,301.6,4,36396,12.59,0.14
"701962",893798,7000,36,0.0729,217.07,3,84000,5.3,0.491
"701966",893801,3000,60,0.138,69.5,5,10720,9.18,0.046
"701975",893813,12500,36,0.1862,455.81,2,43560,5.43,0.856
"701983",893821,20000,60,0.1306,455.68,15,47004,15.83,0.864
"701986",893826,17975,60,0.1969,473.14,4,120000,16.6,0.697
"702009",893849,12000,36,0.0766,374.16,15,143375,16.71,0.54
"702013",893854,14000,36,0.0729,434.14,4,33200,22.19,0.234
"702018",893860,4000,60,0.138,92.66,3,42000,13.26,0.774
"702061",893903,10000,36,0.0692,308.41,3,42000,15.51,0.374
"702064",893906,24000,60,0.1974,632.39,5,103000,11.37,0.752
"702088",893938,12000,36,0.0692,370.09,0,75000,8.02,0.317
"702092",893942,8000,60,0.1565,193.06,1,30000,9.28,0.998
"702096",893929,8000,36,0.0579,242.62,5,39000,18.28,0.154
"702097",893944,8000,36,0.1343,271.22,5,50000,24.55,0.633
"702171",894029,9000,60,0.1306,205.06,4,44137,5.74,0.64
"702180",894039,12000,60,0.1602,291.95,2,48000,15.6,0.948
"702189",894050,16000,60,0.2011,424.89,4,85000,13.92,0.714
"702196",894059,15000,60,0.1268,338.85,5,98000,7.04,0.657
"702211",894074,17000,60,0.1111,370.56,NA,61200,14.41,0.45
"702256",894121,14400,60,0.1751,361.84,15,42000,12.91,0.932
"702315",894166,6000,36,0.0692,185.05,0,110000,9.57,0.275
"702318",894169,10800,60,0.1862,277.91,15,35918.4,8.85,0.766
"702367",894218,25000,36,0.1037,811.03,4,97000,10.35,0.283
"702373",894224,4800,36,0.0542,144.77,6,54000,4.67,0.084
"702385",894236,8000,60,0.1417,186.86,3,84996,9.87,0.595
"702413",894268,18000,60,0.1491,427.37,7,57600,15.31,0.441
"702432",894289,3000,36,0.1306,101.17,4,18000,0,0
"702470",894318,10000,60,0.1602,243.29,2,38000,7.55,0.275
"702471",894323,7000,36,0.1306,236.07,5,44000,12.76,0.672
"702490",894345,7500,60,0.1491,178.08,15,48000,5.45,0.61
"702497",894352,30000,60,0.1677,741.88,15,145000,11.24,0.03
"702557",894421,6400,36,0.0692,197.38,15,50000,10.01,0.296
"702570",894435,9000,36,0.1268,301.87,4,60000,21.46,0.712
"702589",894454,35000,60,0.1714,872.48,2,146000,19.25,0.16
"702597",894462,3500,36,0.0542,105.56,15,70000,3.53,0.029
"702598",894463,11700,36,0.1074,381.61,0,45192,9.8,0.518
"702635",894504,10000,36,0.0766,311.8,3,69504,4.77,0.117
"702684",894537,2500,36,0.0729,77.53,1,42000,20.94,0.523
"702690",894545,10000,36,0.0729,310.1,7,80000,1.09,0.368
"702706",894564,16000,36,0.1099,523.75,15,98000,10.16,0.507
"702716",894574,15350,60,0.1788,388.79,15,146775,14.6,0.952
"702779",894643,5000,36,0.1074,163.08,15,35000,8.16,0.682
"702814",894684,18000,60,0.1306,410.11,5,56000,23.25,0.516
"702817",894687,5000,36,0.0692,154.21,3,24000,5.6,0.159
"702862",894738,13000,36,0.1037,421.74,1,62496,13.23,0.807
"702870",894749,3950,36,0.0692,121.83,1,45000,11.73,0.237
"702880",894759,1825,36,0.1268,61.22,0,19200,16.81,NA
"702883",894762,9750,60,0.164,239.18,15,32400,21.48,0.749
"702911",894795,10000,36,0.1037,324.42,4,30636,7.76,0.614
"702920",894804,6000,36,0.1,193.61,4,85000,7.28,0.821
"702941",894830,6000,36,0.1074,195.7,6,61104,22.37,0.76
"702988",894880,8000,36,0.1111,262.33,3,24000,13.75,0
"702995",894888,25000,36,0.0729,775.25,5,81000,18.55,0.146
"703003",894896,12000,36,0.0729,372.12,8,90000,12.21,0.215
"703012",894913,4700,36,0.0692,144.96,0,145596,5.36,0.145
"703017",894919,16500,60,0.1528,394.97,8,63996,9.6,0.837
"703021",894923,16525,36,0.1528,575.12,4,98400,13.41,0.829
"703022",894924,20000,60,0.2048,535.24,15,63820,2.44,0.255
"703031",894939,4000,36,0.1037,129.77,2,12600,15.24,0.158
"703063",894975,12000,36,0.1037,389.3,7,98000,6.76,0.204
"703073",894985,10800,60,0.1528,258.53,15,41600,15,0.592
"703104",895020,6000,60,0.1602,145.98,5,23000,15.86,0.958
"703111",895028,35000,60,0.1677,865.52,15,185000,16.29,0.647
"703159",895086,2000,36,0.0542,60.32,6,30000,21.84,0.136
"703223",895159,10400,36,0.0579,315.4,15,85000,18.01,0.219
"703226",895162,8000,60,0.1602,194.63,3,44000,15.14,0.76
"703237",895175,16450,36,0.1602,578.5,0,45000,22.56,0.979
"703278",895220,20000,60,0.1936,522.79,4,185000,21.46,0.897
"703280",895222,15000,60,0.1974,395.25,3,70000,16.8,0.323
"703297",895240,20000,60,0.1862,514.64,3,60000,7.74,0
"703302",895245,8000,36,0.1111,262.33,5,120000,7.36,0.614
"703311",895255,9600,36,0.0766,299.33,2,53000,19,0.461
"703338",895284,10000,60,0.1602,243.29,15,43000,23.94,0.673
"703372",895319,8000,60,0.1491,189.95,15,38176,22.25,0.357
"703378",895325,25000,60,0.1825,638.25,0,65000,19.31,0.459
"703390",895337,20000,60,0.1343,459.48,0,60000,16.42,0.631
"703408",895360,35000,60,0.1936,914.87,15,87929,19.57,0.47
"703415",895373,6000,36,0.0692,185.05,4,120000,2.69,0.303
"703499",895505,8875,36,0.0766,276.73,8,30996,29.07,0.252
"703525",895534,12000,36,0.0729,372.12,2,84695,1.53,0.181
"703550",895562,10200,36,0.1306,343.98,15,78000,18,0.807
"703551",895564,4100,36,0.1491,141.95,0,65000,1.98,0.691
"703555",895563,35000,60,0.1454,824.23,1,91000,13.73,0.516
"703613",895637,5400,36,0.0729,167.46,4,45000,23.89,0.895
"703620",895643,10675,60,0.1037,228.77,6,85000,19.93,0.435
"703621",895644,12000,36,0.1074,391.39,15,175000,10.09,0.418
"703627",895650,19000,60,0.1074,410.65,15,110004,16.94,0.248
"703687",895695,6000,36,0.1111,196.75,15,70356,16.34,0.75
"703702",895713,12000,36,0.1523,417.34,15,42000,0.46,0.435
"703725",895739,6400,36,0.0599,194.68,15,36000,24.47,0.19
"703727",895743,2800,36,0.1111,91.82,1,90000,17.48,0.714
"703755",895776,13500,36,0.0729,418.64,2,74984,14.82,0.374
"703840",895870,8500,60,0.1111,185.28,1,33600,10.96,0.116
"703843",895866,18000,36,0.1,580.81,15,102000,24.14,0.533
"703866",895895,1500,36,0.1454,51.67,15,91000,17.62,0.944
"703871",895900,5825,36,0.1343,197.48,4,63180,20.13,0.714
"703890",895924,4200,36,0.1074,136.99,4,48000,11.82,0.522
"703969",895972,8000,60,0.1306,182.28,0,140341.44,1.3,0.126
"704047",896055,18000,60,0.164,441.56,4,66000,21.42,0.503
"704058",896069,8000,60,0.1565,193.06,8,55000,10.41,0.431
"704061",896072,2500,36,0.1074,81.54,6,92500,10.2,0.523
"704064",896075,9000,36,0.0766,280.62,15,65000,9.1,0.047
"704079",896091,10000,60,0.1491,237.43,1,57000,15.35,0.622
"704088",896102,12000,36,0.1111,393.5,2,55000,9.23,0.249
"704119",896139,5500,36,0.1111,180.35,3,33000,21.02,0.429
"704124",896144,25000,36,0.138,852.02,6,70000,8.16,0.661
"704135",896157,2400,36,0.1111,78.7,0,69996,14.38,0.496
"704148",896170,6000,60,0.0766,120.69,15,64500,10.66,0.344
"704166",896189,6000,36,0.1074,195.7,3,55000,21.8,0.674
"704239",896267,4000,36,0.1306,134.9,1,62000,3.37,0.578
"704263",896293,10000,36,0.1268,335.41,0,30000,13.96,0.635
"704343",896348,8000,36,0.0729,248.08,2,24000,21.1,0
"704365",879339,18000,60,0.1677,445.13,4,62000,9.21,0.524
"704390",896396,2500,60,0.1602,60.83,2,48000,3.42,0.694
"704395",896401,14000,36,0.1417,479.65,4,32500,14.22,0.783
"704400",896406,22000,60,0.138,509.63,15,78384,6.94,0.063
"704426",896433,4800,36,0.1417,164.45,5,70000,7.13,0.882
"704429",896436,12000,60,0.1565,289.59,3,46000,15.16,0.412
"704433",896440,12000,36,0.1037,389.3,0,63000,9.66,0.459
"704449",896458,6000,36,0.0766,187.08,0,40000,20.55,0.658
"704461",896472,9900,60,0.1,210.35,6,46400,20.2,0.197
"704462",896473,12000,36,0.0729,372.12,2,75000,13.66,0.639
"704507",896524,12375,36,0.1037,401.46,2,39552,24.58,0.891
"704510",896528,17600,60,0.2085,474.66,15,4e+05,8.77,0.927
"704521",896540,8000,36,0.138,272.65,3,95000,6.71,0.744
"704522",896542,9125,60,0.1074,197.22,15,1e+05,17.98,0.834
"704562",896587,8000,36,0.1,258.14,5,72000,2.85,0.364
"704571",896596,12000,36,0.1528,417.64,5,65000,4.74,0.977
"704624",896627,8000,36,0.0692,246.73,4,65000,6.18,0.356
"704705",896717,20000,60,0.2085,539.39,5,60000,6.44,0.905
"704731",896745,20000,60,0.1037,428.6,9,79000,0,0
"704763",896780,8000,60,0.1417,186.86,3,40320,13.1,0.387
"704774",896792,6000,36,0.1,193.61,1,57600,9.81,0.799
"704853",896878,2500,60,0.0729,49.85,15,43872,7.41,0.062
"704952",896958,16225,60,0.1074,350.68,15,70800,21.58,0.274
"704955",896962,4000,36,0.1454,137.77,2,40800,19,0.767
"704956",896963,8000,60,0.1,169.98,15,30000,13.39,0.022
"704958",896965,2000,36,0.0729,62.02,3,28596,7.39,0.023
"704959",896966,11500,36,0.1074,375.09,3,74000,14.98,0.613
"704971",896979,11500,60,0.1528,275.28,5,27000,14.44,0.891
"704995",897008,5200,36,0.1037,168.7,7,60000,4.34,0.653
"704999",897012,15800,60,0.1074,341.49,15,84000,6.29,0.171
"705020",897034,6000,60,0.1268,135.54,2,24000,5.7,0.493
"705031",897045,12600,36,0.0692,388.6,3,190000,12.63,0.162
"705053",897070,20400,36,0.1491,706.28,8,40700,1.21,0.059
"705090",897115,5100,60,0.1306,116.2,2,60000,7.34,0.258
"705134",897165,8000,36,0.0766,249.44,4,37000,6.55,0.307
"705174",897228,11000,60,0.1417,256.93,5,60000,14,0.394
"705201",897260,4900,36,0.1454,168.76,3,18000,18.6,0.94
"705211",897272,20000,60,0.1825,510.6,4,40320,18.96,0.947
"705212",897271,15000,60,0.1751,376.92,15,95000,23.63,0.788
"705223",897285,8000,36,0.0729,248.08,5,45286.8,11.77,0.567
"705233",897297,6000,36,0.0542,180.96,6,72000,16.9,0.031
"705340",857333,14500,60,0.1788,367.26,1,40800,23.82,0.684
"705347",897421,24000,60,0.1602,583.89,7,85944,11.91,0.756
"705357",897433,9000,60,0.1037,192.87,0,26928,10.47,0.071
"705361",897437,35000,36,0.1491,1211.75,15,240000,9.53,0.71
"705362",897438,6000,36,0.1268,201.25,2,75000,22.58,0.938
"705416",897468,25000,36,0.1862,911.61,4,71007,21.96,0.476
"705431",897483,35000,36,0.0963,1123.29,15,275000,3.46,0.097
"705448",897501,1000,36,0.0963,32.1,3,28176,23.51,0.397
"705463",897517,5550,36,0.0729,172.11,4,64000,7.22,0.61
"705465",897520,24000,60,0.1936,627.34,15,65000,19.26,0.681
"705479",897536,14400,36,0.0579,436.71,15,1e+05,7.55,0.493
"705481",897538,5000,60,0.138,115.83,15,55000,15.36,0.538
"705504",897565,7000,36,0.0729,217.07,8,43000,26.04,0.415
"705512",897574,20000,60,0.1417,467.13,15,60000,12.5,0.806
"705535",897602,20000,36,0.1,645.35,3,140000,5.25,0.051
"705539",897605,12750,36,0.0729,395.38,6,80000,24.77,0.398
"705548",897616,8500,36,0.0729,263.59,5,57600,18.17,0.147
"705632",897712,9050,36,0.0729,280.64,6,62130,15.26,0.594
"705647",897728,4000,60,0.1677,98.92,5,36500,7.13,0.072
"705659",897741,10000,36,0.1111,327.91,0,73000,20.15,0.28
"705696",897781,6600,36,0.1111,216.42,3,48000,20.48,0.708
"705715",897803,21600,36,0.1037,700.73,1,154000,10.06,0.312
"705728",897820,3000,36,0.1306,101.17,6,30857,12.06,0
"705749",897844,2000,36,0.0766,62.36,4,70000,10.17,0.802
"705781",897879,18275,60,0.1417,426.84,0,48000,20.82,0.618
"705786",897885,10000,60,0.1677,247.3,5,60000,5.6,0.059
"705790",897889,3000,36,0.0692,92.53,2,45000,22.11,0.155
"705824",897928,13000,60,0.1074,280.97,4,25200,12.95,0.703
"705826",897931,4000,60,0.1037,85.72,7,59000,29.15,0.364
"705850",897958,5500,36,0.0579,166.8,3,23004,17.74,0
"705879",897990,3600,36,0.1,116.17,4,33000,3.89,0.422
"705898",898013,4000,36,0.0542,120.64,15,93000,9.82,0.07
"705912",898031,10000,60,0.1037,214.3,5,50000,6.86,0.316
"705926",898048,9600,36,0.1714,342.94,5,78000,19.26,0.339
"705930",898054,6000,36,0.0766,187.08,7,31000,8.9,0.157
"705949",898075,4800,36,0.0729,148.85,15,80000,28.23,0.616
"705954",898081,2100,36,0.0963,67.4,7,80000,20.82,0.599
"705962",898089,3000,36,0.1343,101.71,5,21000,8.4,0.42
"706013",898114,8000,60,0.1565,193.06,15,33996,7.48,0.876
"706023",898128,8000,60,0.1751,201.03,3,40000,14.07,0.892
"706024",898129,9600,60,0.1037,205.73,NA,50256,26.19,0.795
"706046",898152,5950,36,0.0729,184.51,3,78000,24.63,0.787
"706099",898255,3000,36,0.0579,90.99,0,47000,18.51,0.177
"706114",898315,8000,36,0.0963,256.76,4,37876.8,12.64,0.773
"706132",898334,15000,60,0.1268,338.85,6,42000,15.2,0.02
"706175",898377,35000,36,0.0729,1085.35,0,250000,6.53,0.402
"706194",898400,12000,60,0.164,294.38,6,65000,20.88,0.751
"706220",898423,3075,36,0.0542,92.75,5,36000,7.87,0.255
"706247",898454,3000,36,0.1268,100.63,2,21000,18.69,0.882
"706255",898463,12000,36,0.0579,363.93,2,45000,0.8,0.17
"706323",898527,10000,60,0.1899,259.36,4,35000,19.82,0.565
"706330",898440,9000,60,0.1037,192.87,4,110000,6.37,0.53
"706337",898540,6000,60,0.1037,128.58,5,120000,5.23,0.064
"706357",898560,25000,60,0.1417,583.92,15,101000,15.07,0.574
"706365",898573,5000,60,0.1714,124.64,15,36000,4.17,0.633
"706376",898585,14500,60,0.1565,349.93,8,56496,16.02,0.803
"706431",898636,18000,36,0.1268,603.73,9,74000,10.39,0.733
"706436",898642,4600,36,0.0542,138.74,15,43971,3.38,0.237
"706442",898649,9600,60,0.1037,205.73,3,36000,1.1,0.031
"706448",898655,24000,36,0.1037,778.59,9,75000,11.7,0.637
"706460",898670,3000,36,0.1037,97.33,15,105000,15.35,0.69
"706463",898673,35000,60,0.1037,750.04,0,160000,2.69,0.074
"706472",898685,14000,60,0.1649,344.11,2,120421.9,18.84,0.837
"706473",898686,9000,60,0.164,220.78,1,45000,9.55,0.954
"706492",898707,18000,60,0.138,416.97,15,80400,11.13,0.223
"706497",898712,7350,60,0.1074,158.86,4,60000,29.82,0.419
"706511",891147,14400,36,0.0729,446.55,15,45000,16.29,0.033
"706518",898735,7000,36,0.0963,224.66,15,98100,17.69,0.839
"706523",898740,5500,36,0.0766,171.49,1,20000,24.42,0.144
"706553",898775,7000,36,0.0729,217.07,2,65000,14.75,0.391
"706556",898778,2000,36,0.0729,62.02,3,46800,29.62,0.422
"706574",898799,16700,36,0.0766,520.71,15,33400,1.8,0.012
"706587",898813,20000,60,0.164,490.63,15,55000,16.69,0.582
"706598",898826,4000,36,0.1,129.07,2,22000,3.38,0.454
"706606",854685,24000,60,0.2085,647.26,6,129000,16.8,0.608
"706646",898877,2000,36,0.0542,60.32,15,123996,20.26,0.158
"706684",898917,15000,60,0.1268,338.85,0,105000,8.88,0.135
"706688",898923,6000,36,0.0579,181.97,1,50000,18.84,0
"706692",898928,2000,60,0.0766,40.23,2,27600,9.61,0.052
"706696",898933,6000,36,0.0729,186.06,3,116000,7.25,0.676
"706705",898943,20000,60,0.1491,474.86,4,73536,20.17,0.866
"706707",898945,10000,36,0.0692,308.41,1,48000,5.45,0.028
"706709",898947,11000,36,0.0729,341.11,8,44000,14.1,0.292
"706748",898992,2400,36,0.1074,78.28,15,91000,21.3,0.417
"706750",898994,4000,36,0.1037,129.77,3,35000,18.62,0.602
"706765",899013,5000,36,0.1602,175.84,2,40800,0.74,0.134
"706773",899023,19000,36,0.2048,710.77,0,80000,13.46,0.998
"706782",899035,9800,36,0.0729,303.9,5,28000,8.96,0.311
"706794",899050,8000,36,0.1037,259.53,3,24000,14.8,0.586
"706795",899051,16000,60,0.1565,386.12,9,71000,20.54,0.311
"706797",899053,15000,36,0.0729,465.15,6,75000,22.32,0.32
"706813",899080,12000,60,0.1111,261.57,1,55200,0.54,0.08
"706823",899094,7500,36,0.0579,227.46,3,60000,15.56,0.09
"706831",899103,17000,60,0.1491,403.63,6,60000,8.58,0.051
"706849",899122,26000,60,0.1714,648.13,15,61600,17.81,0.853
"706867",899142,6000,36,0.0542,180.96,2,74000,14.24,0.143
"706882",899158,2525,36,0.1037,81.92,2,12960,5.93,0.45
"706940",899224,4800,60,0.1306,109.37,0,39520,18.37,0.338
"706955",899241,3000,36,0.1074,97.85,15,153000,20.21,0.961
"706981",899270,6600,36,0.1306,222.58,2,30000,22.08,0.899
"706991",899283,20000,60,0.2048,535.24,15,42000,18.91,NA
"707040",899341,5000,60,0.1,106.24,15,90000,11.85,0.807
"707054",899357,17600,60,0.1268,397.58,3,48000,9.47,0.085
"707056",899360,4000,36,0.0692,123.37,2,50004,5.28,0.186
"707103",899415,7000,36,0.0692,215.89,0,50000,15.98,0.756
"707129",899445,15000,36,0.1306,505.85,15,39996,12.36,0.629
"707142",899458,30000,60,0.164,735.94,15,140004,26.76,0.773
"707182",899499,10000,36,0.0542,301.6,15,57000,12.84,0.12
"707209",899529,6000,60,0.1343,137.85,1,36000,16.77,0.837
"707294",899625,2500,36,0.1074,81.54,1,24000,19.5,0.172
"707300",899632,3600,36,0.1343,122.05,3,50000,10.39,0.664
"707303",899636,4000,36,0.0579,121.31,15,40000,8.85,0
"707315",899648,7500,36,0.0766,233.85,4,60000,28.08,0.386
"707340",899677,8000,36,0.1528,278.43,7,37008,14.07,0.988
"707347",899684,5000,60,0.1037,107.15,15,52164,29.45,0.636
"707368",899708,20125,60,0.1523,481.21,15,105000,19.2,0.502
"707388",899730,9000,36,0.1,290.41,3,45600,14.42,0.053
"707398",899742,3000,36,0.1268,100.63,2,55000,3.05,0.441
"707414",899761,16000,60,0.1714,398.85,9,52000,12.14,0.34
"707450",899803,2000,60,0.1037,42.86,2,36461,7.54,0.44
"707463",899817,3000,60,0.1751,75.39,6,45000,13.97,0.972
"707466",899822,8400,60,0.164,206.07,NA,26400,18.91,0.441
"707475",899833,7500,60,0.1306,170.88,1,38000,10.99,0.342
"707476",899834,18550,60,0.1074,400.93,6,117000,16.78,0.637
"707479",899840,15000,60,0.1074,324.2,4,80000,22.39,0.657
"707485",899845,15000,36,0.1454,516.61,15,75000,21.07,0.966
"707492",899853,22000,36,0.1074,717.55,4,52000,16.06,0.38
"707500",899861,3500,36,0.0766,109.13,15,105508,15.1,0.557
"707517",899880,8400,60,0.1417,196.2,0,22200,12.86,0.641
"707547",899915,6700,36,0.0692,206.64,15,110000,7.08,0.415
"707554",899922,8000,36,0.0766,249.44,15,69936,0,0
"707570",899940,4800,36,0.1454,165.32,5,33000,17.27,0.777
"707628",900001,9000,60,0.1677,222.57,0,65000,17.1,0.356
"707630",899998,35000,36,0.0766,1091.3,5,160000,0.15,0.009
